location,product,date,sa_quantity,temp_mean,temp_max,temp_min,sunshine_quant,event,price
1193,1,2013-01-02,1,7.105,9.79,4.42,90.0,2nd January,1.4
1193,1,2013-01-03,2,9.13,9.73,8.53,43.0,,1.35
1193,1,2013-01-04,1,8.935,9.37,8.5,81.0,,1.4
1193,1,2013-01-05,3,9.12,11.26,6.98,216.0,,1.3333333333333333
1193,1,2013-01-06,1,7.79,8.62,6.96,62.0,Epiphany,1.4
1193,1,2013-01-07,0,9.04,10.28,7.8,106.0,Orthodox Christmas Day,
1193,1,2013-01-08,1,9.955,11.34,8.57,102.0,,1.4
1193,1,2013-01-09,1,5.765,8.64,2.89,224.0,,1.4
1193,1,2013-01-10,2,4.89,6.74,3.04,161.0,,1.35
1193,1,2013-01-11,5,4.79,7.61,1.97,285.0,,1.3599999999999999
1193,1,2013-01-12,5,4.035,5.86,2.21,113.0,,1.3599999999999999
1193,1,2013-01-13,1,1.37,3.42,-0.68,267.0,,1.4
1193,1,2013-01-14,0,3.745,6.36,1.13,229.0,Orthodox New Year,
1193,1,2013-01-15,1,1.745,4.19,-0.7,345.0,,1.4
1193,1,2013-01-16,1,-0.505,0.62,-1.63,331.0,,1.4
1193,1,2013-01-17,2,1.8,4.09,-0.49,177.0,,1.35
1193,1,2013-01-18,0,1.655,3.95,-0.64,101.0,,
1193,1,2013-01-19,3,-0.68,-0.12,-1.24,86.0,,1.3333333333333333
1193,1,2013-01-20,0,-1.15,-0.72,-1.58,107.0,,
1193,1,2013-01-21,3,0.23,1.82,-1.36,149.0,,1.3333333333333333
1193,1,2013-01-22,0,0.85,1.6,0.1,155.0,,
1193,1,2013-01-23,0,0.24,0.56,-0.08,83.0,,
1193,1,2013-01-24,4,0.15,1.77,-1.47,273.0,Milad un Nabi (Mawlid),1.35
1193,1,2013-01-25,0,2.59,5.49,-0.31,158.0,Burns Night,
1193,1,2013-01-26,2,6.09,8.98,3.2,270.0,Tu B'Shevat (Arbor Day),1.35
1193,1,2013-01-27,1,6.845,10.78,2.91,267.0,,1.4
1193,1,2013-01-28,0,7.0,10.5,3.5,263.0,,
1193,1,2013-01-29,0,10.1,12.4,7.8,129.0,,
1193,1,2013-01-30,0,8.4,9.61,7.19,261.0,,
1193,1,2013-01-31,2,8.245,9.3,7.19,235.0,,1.35
1193,1,2013-02-01,4,5.685,7.23,4.14,220.0,,1.35
1193,1,2013-02-02,3,3.48,5.86,1.1,404.0,,1.3333333333333333
1193,1,2013-02-03,0,4.825,8.56,1.09,116.0,,
1193,1,2013-02-04,0,7.735,8.61,6.86,258.0,,
1193,1,2013-02-05,0,4.455,6.14,2.77,310.0,,
1193,1,2013-02-06,2,3.79,6.26,1.32,374.0,,1.35
1193,1,2013-02-07,4,2.64,4.92,0.36,342.0,,1.35
1193,1,2013-02-08,8,4.47,6.81,2.13,235.0,,1.35
1193,1,2013-02-09,4,5.23,6.82,3.64,156.0,,1.35
1193,1,2013-02-10,0,5.42,6.93,3.91,180.0,Chinese New Year,
1193,1,2013-02-11,0,2.5,3.63,1.37,146.0,,
1193,1,2013-02-12,1,1.615,2.31,0.92,123.0,Carnival/Shrove Tuesday,1.4
1193,1,2013-02-13,0,3.885,7.16,0.61,142.0,Carnival/Ash Wednesday,
1193,1,2013-02-14,5,6.7,8.68,4.72,322.0,Valentine's Day,1.3599999999999999
1193,1,2013-02-15,0,5.545,8.56,2.53,420.0,,
1193,1,2013-02-16,0,4.615,7.59,1.64,265.0,,
1193,1,2013-02-17,0,4.835,7.98,1.69,480.0,,
1193,1,2013-02-18,1,4.995,7.78,2.21,385.0,,1.4
1193,1,2013-02-19,0,3.835,8.26,-0.59,616.0,,
1193,1,2013-02-20,0,2.225,4.54,-0.09,290.0,,
1193,1,2013-02-21,0,0.64,1.99,-0.71,161.0,,
1193,1,2013-02-22,0,0.03,0.77,-0.71,106.0,,
1193,1,2013-02-23,6,0.72,1.88,-0.44,145.0,,1.3499999999999999
1193,1,2013-02-24,1,1.03,2.34,-0.28,152.0,Purim,1.4
1193,1,2013-02-25,0,2.375,4.92,-0.17,172.0,,
1193,1,2013-02-26,2,3.515,4.43,2.6,96.0,,1.35
1193,1,2013-02-27,1,2.23,3.34,1.12,180.0,,1.4
1193,1,2013-02-28,4,4.14,7.35,0.93,448.0,,1.35
1193,1,2013-03-01,2,4.465,6.76,2.17,156.0,St. David's Day,1.35
1193,1,2013-03-02,1,2.105,4.43,-0.22,263.0,,1.4
1193,1,2013-03-03,2,1.155,4.42,-2.11,251.0,,1.35
1193,1,2013-03-04,1,4.835,7.5,2.17,313.0,,1.4
1193,1,2013-03-05,0,6.61,12.91,0.31,509.0,,
1193,1,2013-03-06,3,8.14,9.22,7.06,316.0,,1.3333333333333333
1193,1,2013-03-07,0,8.18,9.12,7.24,74.0,,
1193,1,2013-03-08,6,9.84,12.0,7.68,156.0,,1.3499999999999999
1193,1,2013-03-09,1,6.97,9.08,4.86,150.0,Maha Shivaratri,1.4
1193,1,2013-03-10,0,2.12,4.41,-0.17,158.0,Mothering Sunday,
1193,1,2013-03-11,2,-0.575,1.62,-2.77,353.0,,1.35
1193,1,2013-03-12,4,0.06,3.23,-3.11,418.0,,1.35
1193,1,2013-03-13,0,2.89,6.69,-0.91,414.0,,
1193,1,2013-03-14,0,2.055,6.51,-2.4,536.0,,
1193,1,2013-03-15,2,5.62,7.68,3.56,255.0,,1.35
1193,1,2013-03-16,2,4.42,7.33,1.51,299.0,,1.35
1193,1,2013-03-17,0,3.64,6.29,0.99,452.0,St Patrick's Day,
1193,1,2013-03-18,3,3.865,8.06,-0.33,512.0,St Patrick's Day observed,1.3333333333333333
1193,1,2013-03-19,0,3.43,7.0,-0.14,319.0,,
1193,1,2013-03-20,0,4.415,6.51,2.32,204.0,March equinox,
1193,1,2013-03-21,2,3.76,4.79,2.73,102.0,,1.35
1193,1,2013-03-22,3,4.26,5.53,2.99,147.0,,1.3333333333333333
1193,1,2013-03-23,2,1.785,2.85,0.72,111.0,,1.35
1193,1,2013-03-24,3,0.01,0.65,-0.63,67.0,Palm Sunday,1.3333333333333333
1193,1,2013-03-25,5,0.735,1.8,-0.33,164.0,,1.3599999999999999
1193,1,2013-03-26,2,0.37,1.98,-1.24,248.0,First day of Passover,1.35
1193,1,2013-03-27,3,1.355,3.34,-0.63,295.0,Holi,1.3333333333333333
1193,1,2013-03-28,5,1.04,4.96,-2.88,388.0,Maundy Thursday,1.4
1193,1,2013-03-29,3,1.46,4.77,-1.85,344.0,Good Friday,1.4000000000000001
1193,1,2013-03-30,5,1.44,5.01,-2.13,346.0,Holy Saturday,1.4
1193,1,2013-03-31,0,2.37,7.14,-2.4,541.0,Daylight Saving Time starts,
1193,1,2013-04-01,0,2.05,3.89,0.21,279.0,Easter Monday,
1193,1,2013-04-02,0,3.025,7.78,-1.73,679.0,Last day of Passover,
1193,1,2013-04-03,0,3.23,8.02,-1.56,612.0,,
1193,1,2013-04-04,5,2.485,4.71,0.26,449.0,,1.4
1193,1,2013-04-05,5,4.0,7.74,0.26,555.0,,1.4
1193,1,2013-04-06,2,3.39,7.65,-0.87,709.0,,1.4
1193,1,2013-04-07,0,3.93,8.35,-0.49,616.0,,
1193,1,2013-04-08,1,5.96,8.56,3.36,393.0,Yom HaShoah,1.4
1193,1,2013-04-09,0,5.92,9.31,2.53,234.0,,
1193,1,2013-04-10,0,6.29,9.57,3.01,365.0,,
1193,1,2013-04-11,1,7.82,10.16,5.48,261.0,,1.4
1193,1,2013-04-12,3,7.935,9.58,6.29,377.0,,1.4000000000000001
1193,1,2013-04-13,2,7.545,11.5,3.59,387.0,,1.4
1193,1,2013-04-14,1,11.71,13.03,10.39,322.0,,1.4
1193,1,2013-04-15,2,11.43,13.67,9.19,315.0,,1.4
1193,1,2013-04-16,1,10.46,12.68,8.24,501.0,Yom HaAtzmaut,1.4
1193,1,2013-04-17,0,10.14,12.92,7.36,285.0,,
1193,1,2013-04-18,0,8.87,10.46,7.28,413.0,,
1193,1,2013-04-19,0,8.775,11.41,6.14,499.0,,
1193,1,2013-04-20,0,7.54,12.41,2.67,646.0,,
1193,1,2013-04-21,0,6.065,8.93,3.2,529.0,,
1193,1,2013-04-22,3,8.525,10.96,6.09,223.0,,1.4000000000000001
1193,1,2013-04-23,1,9.6,13.01,6.19,344.0,Shakespeare Day,1.4
1193,1,2013-04-24,2,9.84,12.04,7.64,138.0,,1.4
1193,1,2013-04-25,1,10.025,11.86,8.19,191.0,,1.4
1193,1,2013-04-26,6,8.3,11.24,5.36,488.0,,1.3833333333333335
1193,1,2013-04-27,7,6.84,10.92,2.76,595.0,,1.3857142857142857
1193,1,2013-04-28,1,7.02,10.67,3.37,378.0,Lag B'Omer,1.4
1193,1,2013-04-29,0,7.555,10.68,4.43,591.0,,
1193,1,2013-04-30,0,7.73,12.27,3.19,727.0,,
1193,1,2013-05-01,0,8.345,13.08,3.61,685.0,,
1193,1,2013-05-02,0,10.06,14.26,5.86,777.0,,
1193,1,2013-05-03,10,9.725,13.12,6.33,493.0,Orthodox Good Friday,1.3900000000000001
1193,1,2013-05-04,0,10.545,12.0,9.09,405.0,Orthodox Holy Saturday,
1193,1,2013-05-05,0,11.37,14.92,7.82,461.0,Orthodox Easter,
1193,1,2013-05-06,0,11.78,18.42,5.14,735.0,Orthodox Easter Monday,
1193,1,2013-05-07,2,13.775,20.46,7.09,719.0,,1.4
1193,1,2013-05-08,0,11.49,14.69,8.29,393.0,,
1193,1,2013-05-09,3,9.345,11.61,7.08,403.0,Ascension Day,1.4000000000000001
1193,1,2013-05-10,4,9.595,12.07,7.12,267.0,,1.4
1193,1,2013-05-11,4,8.745,10.81,6.68,452.0,,1.4
1193,1,2013-05-12,2,8.36,10.8,5.92,426.0,,1.4
1193,1,2013-05-13,4,9.38,11.0,7.76,409.0,,1.4
1193,1,2013-05-14,2,6.915,7.84,5.99,354.0,,1.4
1193,1,2013-05-15,1,7.625,10.97,4.28,514.0,Shavuot,1.4
1193,1,2013-05-16,12,8.35,11.77,4.93,535.0,,1.3916666666666666
1193,1,2013-05-17,4,9.0,13.33,4.67,574.0,,1.4
1193,1,2013-05-18,0,10.3,13.81,6.79,623.0,,
1193,1,2013-05-19,4,11.01,15.17,6.85,701.0,Pentecost,1.4
1193,1,2013-05-20,1,12.425,17.81,7.04,484.0,Whit Monday,1.4
1193,1,2013-05-21,1,12.835,15.28,10.39,333.0,,1.4
1193,1,2013-05-22,1,11.44,15.21,7.67,430.0,,1.4
1193,1,2013-05-23,3,8.185,10.38,5.99,574.0,,1.4000000000000001
1193,1,2013-05-24,4,8.545,11.9,5.19,490.0,,1.4
1193,1,2013-05-25,4,9.18,13.28,5.08,693.0,,1.4
1193,1,2013-05-26,1,9.78,14.47,5.09,869.0,Trinity Sunday,1.4
1193,1,2013-05-27,2,9.655,13.51,5.8,522.0,Spring Bank Holiday,1.4
1193,1,2013-05-28,4,8.72,10.22,7.22,310.0,,1.4
1193,1,2013-05-29,3,10.425,13.48,7.37,359.0,,1.4000000000000001
1193,1,2013-05-30,3,14.045,17.32,10.77,594.0,Corpus Christi,1.4000000000000001
1193,1,2013-05-31,2,14.395,18.48,10.31,702.0,,1.4
1193,1,2013-06-01,5,12.335,16.43,8.24,694.0,,1.4
1193,1,2013-06-02,2,11.73,15.98,7.48,666.0,,1.4
1193,1,2013-06-03,1,13.9,18.81,8.99,746.0,,1.4
1193,1,2013-06-04,3,13.985,19.65,8.32,904.0,,1.4000000000000001
1193,1,2013-06-05,4,14.21,18.52,9.9,817.0,,1.4
1193,1,2013-06-06,2,14.135,18.85,9.42,730.0,Isra and Mi'raj,1.4
1193,1,2013-06-07,5,14.39,18.31,10.47,701.0,,1.4
1193,1,2013-06-08,6,14.415,18.79,10.04,771.0,Queen's Birthday,1.3833333333333335
1193,1,2013-06-09,0,13.635,17.66,9.61,594.0,,
1193,1,2013-06-10,0,11.555,15.45,7.66,486.0,,
1193,1,2013-06-11,6,13.79,17.06,10.52,297.0,,1.3833333333333335
1193,1,2013-06-12,2,14.24,15.56,12.92,238.0,,1.4
1193,1,2013-06-13,2,13.005,14.53,11.48,308.0,,1.5
1193,1,2013-06-14,2,13.64,16.34,10.94,378.0,,1.5
1193,1,2013-06-15,6,11.625,13.79,9.46,507.0,,1.4833333333333334
1193,1,2013-06-16,1,12.47,13.68,11.26,328.0,Father's Day,1.5
1193,1,2013-06-17,4,15.15,18.47,11.83,468.0,,1.5
1193,1,2013-06-18,1,16.275,19.33,13.22,428.0,,1.5
1193,1,2013-06-19,0,17.25,22.07,12.43,707.0,,
1193,1,2013-06-20,3,14.915,17.15,12.68,279.0,,1.5
1193,1,2013-06-21,2,14.35,16.53,12.17,339.0,June Solstice,1.5
1193,1,2013-06-22,6,13.525,15.29,11.76,299.0,,1.4833333333333334
1193,1,2013-06-23,0,12.32,13.33,11.31,279.0,,
1193,1,2013-06-24,1,12.175,14.76,9.59,618.0,,1.5
1193,1,2013-06-25,3,12.375,17.77,6.98,867.0,,1.5
1193,1,2013-06-26,1,13.46,17.14,9.78,667.0,,1.5
1193,1,2013-06-27,1,13.545,16.7,10.39,577.0,,1.5
1193,1,2013-06-28,4,15.23,16.92,13.54,139.0,,1.5
1193,1,2013-06-29,1,15.09,17.71,12.47,536.0,,1.5
1193,1,2013-06-30,4,14.05,15.67,12.43,168.0,,1.5
1193,2,2011-12-31,1,10.635,11.19,10.08,56.0,New Year's Eve,2.1
1193,2,2012-01-01,0,8.845,10.76,6.93,213.0,New Year's Day,
1193,2,2012-01-02,3,5.51,7.24,3.78,285.0,New Year's Day observed,2.1
1193,2,2012-01-03,4,8.915,11.61,6.22,205.0,2nd January (substitute day),2.1
1193,2,2012-01-04,4,7.38,8.87,5.89,224.0,,2.1
1193,2,2012-01-05,2,8.645,10.18,7.11,196.0,,2.1
1193,2,2012-01-06,3,7.06,9.13,4.99,235.0,Epiphany,2.1
1193,2,2012-01-07,4,8.7,9.81,7.59,178.0,Orthodox Christmas Day,2.1
1193,2,2012-01-08,1,8.42,9.81,7.03,145.0,,2.1
1193,2,2012-01-09,3,9.62,10.18,9.06,102.0,,2.1
1193,2,2012-01-10,0,9.3,9.9,8.7,97.0,,
1193,2,2012-01-11,3,9.02,10.19,7.85,235.0,,2.1
1193,2,2012-01-12,3,7.565,11.01,4.12,250.0,,2.1
1193,2,2012-01-13,4,3.44,6.55,0.33,376.0,,2.1
1193,2,2012-01-14,3,1.54,4.54,-1.46,233.0,Orthodox New Year,2.1
1193,2,2012-01-15,1,4.005,6.17,1.84,274.0,,2.1
1193,2,2012-01-16,0,2.095,4.45,-0.26,400.0,,
1193,2,2012-01-17,3,2.415,5.91,-1.08,352.0,,2.1
1193,2,2012-01-18,0,8.96,10.8,7.12,50.0,,
1193,2,2012-01-19,3,8.76,10.68,6.84,218.0,,2.1
1193,2,2012-01-20,2,7.735,9.38,6.09,189.0,,2.1
1193,2,2012-01-21,2,8.805,10.33,7.28,133.0,,2.1
1193,2,2012-01-22,3,7.975,10.57,5.38,263.0,,2.1
1193,2,2012-01-23,0,6.025,8.43,3.62,260.0,Chinese New Year,
1193,2,2012-01-24,2,6.41,10.04,2.78,94.0,,2.1
1193,2,2012-01-25,2,8.835,10.04,7.63,120.0,Burns Night,2.1
1193,2,2012-01-26,2,4.86,6.96,2.76,280.0,,2.1
1193,2,2012-01-27,3,5.35,7.71,2.99,383.0,,2.1
1193,2,2012-01-28,3,3.7,6.61,0.79,337.0,,2.1
1193,2,2012-01-29,2,1.995,3.53,0.46,161.0,,2.1
1193,2,2012-01-30,7,1.595,2.25,0.94,75.0,,2.085714285714286
1193,2,2012-01-31,4,0.475,1.98,-1.03,228.0,,2.1
1193,2,2012-02-01,1,0.49,2.53,-1.55,328.0,,2.1
1193,2,2012-02-02,2,-0.865,1.29,-3.02,468.0,,2.1
1193,2,2012-02-03,5,-2.6,0.8,-6.0,488.0,,2.08
1193,2,2012-02-04,4,0.065,5.34,-5.21,139.0,,2.1
1193,2,2012-02-05,2,4.54,7.17,1.91,320.0,Milad un Nabi (Mawlid),2.1
1193,2,2012-02-06,1,5.12,7.37,2.87,231.0,,2.1
1193,2,2012-02-07,2,1.0,3.57,-1.57,153.0,,2.1
1193,2,2012-02-08,1,-2.07,0.36,-4.5,251.0,Tu B'Shevat (Arbor Day),2.1
1193,2,2012-02-09,1,0.94,3.51,-1.63,167.0,,2.1
1193,2,2012-02-10,5,0.675,2.13,-0.78,92.0,,2.08
1193,2,2012-02-11,2,-1.435,1.79,-4.66,396.0,,2.1
1193,2,2012-02-12,2,3.16,7.06,-0.74,152.0,,2.1
1193,2,2012-02-13,0,5.99,7.97,4.01,153.0,,
1193,2,2012-02-14,1,6.105,8.99,3.22,326.0,Valentine's Day,2.1
1193,2,2012-02-15,1,8.925,10.57,7.28,161.0,,2.1
1193,2,2012-02-16,4,7.585,9.23,5.94,180.0,,2.1
1193,2,2012-02-17,1,8.315,9.06,7.57,78.0,,2.1
1193,2,2012-02-18,1,4.77,8.02,1.52,274.0,,2.1
1193,2,2012-02-19,1,4.025,7.2,0.85,478.0,Maha Shivaratri,2.1
1193,2,2012-02-20,1,4.08,7.98,0.18,259.0,,2.1
1193,2,2012-02-21,0,7.785,9.1,6.47,142.0,Carnival/Shrove Tuesday,
1193,2,2012-02-22,0,9.145,10.36,7.93,106.0,Carnival/Ash Wednesday,
1193,2,2012-02-23,3,9.255,10.11,8.4,31.0,,2.1
1193,2,2012-02-24,3,7.495,9.48,5.51,44.0,,2.1
1193,2,2012-02-25,0,7.79,10.32,5.26,286.0,,
1193,2,2012-02-26,2,6.38,10.19,2.57,473.0,,2.1
1193,2,2012-02-27,3,8.425,9.89,6.96,115.0,,2.1
1193,2,2012-02-28,0,8.8,9.83,7.77,142.0,,
1193,2,2012-02-29,2,10.105,13.64,6.57,377.0,,2.1
1193,2,2012-03-01,1,8.005,11.63,4.38,497.0,St. David's Day,2.1
1193,2,2012-03-02,4,7.705,11.76,3.65,421.0,,2.1
1193,2,2012-03-03,2,9.16,11.54,6.78,364.0,,2.1
1193,2,2012-03-04,1,5.21,7.49,2.93,346.0,,2.1
1193,2,2012-03-05,2,6.275,9.31,3.24,516.0,,2.1
1193,2,2012-03-06,4,5.605,9.83,1.38,465.0,,2.1
1193,2,2012-03-07,2,7.45,10.18,4.72,298.0,,2.1
1193,2,2012-03-08,2,6.905,10.19,3.62,389.0,Holi,2.1
1193,2,2012-03-09,5,9.09,10.27,7.91,116.0,,2.08
1193,2,2012-03-10,5,9.52,11.11,7.93,82.0,,2.08
1193,2,2012-03-11,1,8.425,11.13,5.72,417.0,,2.1
1193,2,2012-03-12,0,6.43,8.68,4.18,202.0,,
1193,2,2012-03-13,2,6.525,7.57,5.48,14.0,,2.1
1193,2,2012-03-14,3,5.62,7.91,3.33,254.0,,2.1
1193,2,2012-03-15,1,5.62,8.16,3.08,135.0,,2.1
1193,2,2012-03-16,8,8.37,9.71,7.03,164.0,,2.0875
1193,2,2012-03-17,3,7.735,10.41,5.06,337.0,St Patrick's Day,2.1
1193,2,2012-03-18,3,6.625,9.71,3.54,441.0,Mothering Sunday,2.1
1193,2,2012-03-19,0,6.275,10.72,1.83,545.0,St Patrick's Day observed,
1193,2,2012-03-20,0,9.525,11.38,7.67,146.0,March equinox,
1193,2,2012-03-21,1,10.645,13.93,7.36,374.0,,2.1
1193,2,2012-03-22,1,11.72,16.43,7.01,590.0,,2.1
1193,2,2012-03-23,6,11.175,16.59,5.76,660.0,,2.0833333333333335
1193,2,2012-03-24,3,12.965,19.29,6.64,746.0,,2.1
1193,2,2012-03-25,1,11.83,17.11,6.55,742.0,Daylight Saving Time starts,2.1
1193,2,2012-03-26,0,12.13,18.4,5.86,754.0,,
1193,2,2012-03-27,0,12.22,17.97,6.47,758.0,,
1193,2,2012-03-28,8,12.465,18.49,6.44,754.0,,2.0875
1193,2,2012-03-29,4,12.115,17.04,7.19,758.0,,2.1
1193,2,2012-03-30,1,9.36,13.32,5.4,723.0,,2.1
1193,2,2012-03-31,4,8.67,10.92,6.42,255.0,,2.1
1193,2,2012-04-01,3,6.5,11.18,1.82,622.0,Palm Sunday,2.1
1193,2,2012-04-02,0,7.045,12.56,1.53,602.0,,
1193,2,2012-04-03,3,7.89,11.6,4.18,369.0,,2.1
1193,2,2012-04-04,4,4.425,5.94,2.91,244.0,,2.1
1193,2,2012-04-05,7,5.83,8.57,3.09,222.0,Maundy Thursday,2.085714285714286
1193,2,2012-04-06,5,5.35,10.29,0.41,494.0,Good Friday,2.08
1193,2,2012-04-07,5,9.265,10.92,7.61,272.0,Holy Saturday,2.08
1193,2,2012-04-08,0,10.375,12.59,8.16,241.0,Easter Sunday,
1193,2,2012-04-09,2,9.025,10.19,7.86,210.0,Easter Monday,2.1
1193,2,2012-04-10,2,7.97,10.08,5.86,544.0,,2.1
1193,2,2012-04-11,0,7.58,11.06,4.1,563.0,,
1193,2,2012-04-12,2,8.34,11.72,4.96,476.0,,2.1
1193,2,2012-04-13,5,7.305,12.37,2.24,561.0,Orthodox Good Friday,2.08
1193,2,2012-04-14,2,7.61,9.64,5.58,298.0,Last day of Passover,2.1
1193,2,2012-04-15,1,5.63,9.98,1.28,549.0,Orthodox Easter,2.1
1193,2,2012-04-16,5,5.825,10.22,1.43,501.0,Orthodox Easter Monday,2.08
1193,2,2012-04-17,2,8.66,10.63,6.69,411.0,,2.1
1193,2,2012-04-18,2,8.275,10.11,6.44,329.0,Yom HaShoah,2.1
1193,2,2012-04-19,5,8.045,9.86,6.23,415.0,,2.08
1193,2,2012-04-20,7,7.34,9.95,4.73,561.0,,2.085714285714286
1193,2,2012-04-21,5,7.04,9.86,4.22,487.0,,2.08
1193,2,2012-04-22,2,7.45,10.52,4.38,438.0,,2.1
1193,2,2012-04-23,1,6.79,8.09,5.49,345.0,St. George's Day,2.1
1193,2,2012-04-24,4,8.14,11.47,4.81,484.0,,2.1
1193,2,2012-04-25,2,8.355,11.14,5.57,295.0,,2.1
1193,2,2012-04-26,6,9.635,11.61,7.66,305.0,Yom HaAtzmaut,2.0833333333333335
1193,2,2012-04-27,5,9.315,10.87,7.76,254.0,,2.08
1193,2,2012-04-28,5,7.445,8.53,6.36,167.0,,2.08
1193,2,2012-04-29,2,6.49,9.04,3.94,318.0,,2.1
1193,2,2012-04-30,4,11.035,14.58,7.49,293.0,,2.1
1193,2,2012-05-01,4,11.875,14.79,8.96,400.0,,2.1
1193,2,2012-05-02,3,10.685,12.9,8.47,340.0,,2.1
1193,2,2012-05-03,6,8.465,9.87,7.06,197.0,,2.0833333333333335
1193,2,2012-05-04,4,8.385,9.81,6.96,243.0,,2.1
1193,2,2012-05-05,1,7.38,10.22,4.54,389.0,,2.1
1193,2,2012-05-06,1,8.29,11.68,4.9,426.0,,2.1
1193,2,2012-05-07,3,8.95,11.72,6.18,273.0,Early May Bank Holiday,2.1
1193,2,2012-05-08,6,11.325,13.71,8.94,430.0,,2.0833333333333335
1193,2,2012-05-09,2,10.655,13.4,7.91,238.0,,2.1
1193,2,2012-05-10,5,13.065,14.79,11.34,248.0,Lag B'Omer,2.08
1193,2,2012-05-11,9,10.025,12.84,7.21,471.0,,2.088888888888889
1193,2,2012-05-12,4,9.13,13.97,4.29,742.0,,2.1
1193,2,2012-05-13,0,9.235,13.64,4.83,819.0,,
1193,2,2012-05-14,3,9.975,12.43,7.52,485.0,,2.1
1193,2,2012-05-15,3,8.555,11.78,5.33,665.0,,2.1
1193,2,2012-05-16,3,8.495,13.05,3.94,742.0,,2.1
1193,2,2012-05-17,15,10.235,13.57,6.9,546.0,Ascension Day,2.0933333333333333
1193,2,2012-05-18,7,11.855,15.34,8.37,473.0,,2.085714285714286
1193,2,2012-05-19,10,12.23,14.73,9.73,331.0,,2.09
1193,2,2012-05-20,2,10.725,13.27,8.18,247.0,,2.1
1193,2,2012-05-21,2,11.725,15.98,7.47,810.0,,2.1
1193,2,2012-05-22,4,13.405,18.55,8.26,860.0,,2.1
1193,2,2012-05-23,5,14.745,18.66,10.83,479.0,,2.08
1193,2,2012-05-24,13,16.435,22.39,10.48,499.0,,2.0923076923076924
1193,2,2012-05-25,15,21.67,26.22,17.12,906.0,,2.0933333333333333
1193,2,2012-05-26,13,20.315,26.09,14.54,966.0,,2.0923076923076924
1193,2,2012-05-27,7,17.225,20.84,13.61,822.0,Pentecost,2.085714285714286
1193,2,2012-05-28,9,16.875,21.72,12.03,747.0,Whit Monday,2.088888888888889
1193,2,2012-05-29,2,15.855,19.6,12.11,710.0,,2.1
1193,2,2012-05-30,10,16.08,20.15,12.01,643.0,,2.09
1193,2,2012-05-31,4,14.425,16.19,12.66,254.0,,2.1
1193,2,2012-06-01,12,15.805,18.85,12.76,225.0,,2.091666666666667
1193,2,2012-06-02,15,16.25,19.13,13.37,274.0,,2.0933333333333333
1193,2,2012-06-03,6,13.38,15.33,11.43,206.0,Trinity Sunday,2.0833333333333335
1193,2,2012-06-04,3,10.895,14.13,7.66,413.0,Spring Bank Holiday,2.1
1193,2,2012-06-05,6,12.06,13.62,10.5,325.0,The Queen's Diamond Jubilee,2.0833333333333335
1193,2,2012-06-06,2,14.23,16.31,12.15,503.0,,2.1
1193,2,2012-06-07,9,13.7,14.91,12.49,276.0,Corpus Christi,2.088888888888889
1193,2,2012-06-08,12,11.945,12.53,11.36,287.0,,2.091666666666667
1193,2,2012-06-09,12,12.96,15.08,10.84,624.0,Queen's Birthday,2.091666666666667
1193,2,2012-06-10,6,12.515,15.13,9.9,436.0,,2.0833333333333335
1193,2,2012-06-11,4,12.55,13.66,11.44,417.0,,2.1
1193,2,2012-06-12,3,12.325,14.24,10.41,397.0,,2.1
1193,2,2012-06-13,8,12.63,15.35,9.91,557.0,,2.0875
1193,2,2012-06-14,7,12.875,15.62,10.13,447.0,,2.085714285714286
1193,2,2012-06-15,11,14.29,16.24,12.34,448.0,,2.090909090909091
1193,2,2012-06-16,10,13.18,13.94,12.42,259.0,,2.09
1193,2,2012-06-17,3,13.77,16.29,11.25,458.0,Father's Day,2.1
1193,2,2012-06-18,2,13.56,17.22,9.9,578.0,,2.1
1193,2,2012-06-19,5,14.36,18.59,10.13,638.0,,2.08
1193,2,2012-06-20,1,14.84,20.04,9.64,648.0,,2.1
1193,2,2012-06-21,6,13.63,15.83,11.43,329.0,June Solstice,2.0833333333333335
1193,2,2012-06-22,7,13.15,14.69,11.61,319.0,,2.085714285714286
1193,2,2012-06-23,3,13.205,15.24,11.17,378.0,,2.1
1193,2,2012-06-24,4,13.85,16.18,11.52,378.0,,2.1
1193,2,2012-06-25,2,15.6,19.08,12.12,508.0,,2.1
1193,2,2012-06-26,5,15.625,17.64,13.61,179.0,,2.08
1193,2,2012-06-27,6,17.155,19.91,14.4,288.0,,2.0833333333333335
1193,2,2012-06-28,5,17.515,19.81,15.22,447.0,,2.08
1193,2,2012-06-29,6,15.91,17.18,14.64,397.0,,2.0833333333333335
1193,2,2012-06-30,9,14.48,16.38,12.58,536.0,,2.088888888888889
1193,2,2012-07-01,0,13.34,16.19,10.49,446.0,,
1193,2,2012-07-02,1,14.635,16.01,13.26,227.0,,2.1
1193,2,2012-07-03,3,15.255,15.94,14.57,247.0,,2.1
1193,2,2012-07-04,1,15.52,16.82,14.22,276.0,,2.1
1193,2,2012-07-05,0,15.11,18.54,11.68,503.0,,
1193,2,2012-07-06,6,15.16,17.56,12.76,552.0,,2.0833333333333335
1193,2,2012-07-07,5,13.485,14.29,12.68,285.0,,2.08
1193,2,2012-07-08,2,15.325,17.96,12.69,481.0,,2.1
1193,2,2012-07-09,8,14.905,17.05,12.76,382.0,,2.0875
1193,2,2012-07-10,0,14.035,16.11,11.96,372.0,,
